Item number,Title,Variation details,Custom label (SKU),Available quantity,Format,Currency,Start price,Auction Buy It Now price,Reserve price,Current price,Sold quantity,Watchers,Bids,Start date,End date,eBay category 1 name,eBay category 1 number,eBay category 2 name,eBay category 2 number,Condition,CD:Professional Grader - (ID: 27501),CD:Grade - (ID: 27502),CDA:Certification Number - (ID: 27503),CD:Card Condition - (ID: 40001),eBay Product ID(ePID),Listing site,P:UPC,P:EAN,P:ISBN
"226204528983",38121-008 | Piper PA32RT-300 | WING STRUCTURE ASSY LH SEE PHOTOS FOR DETAILS,,N9519C--38121-008,"1","FIXED_PRICE","USD",8695.35,,,8695.35,"0","1","0","Jun-20-24 14:12:05 PDT","Mar-20-26 14:12:05 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226216760914",0717037-6 | CESSNA 172 RG | BAGGAGE DOOR STRUCTURE,,MICELANIOS--0717037-6-1,"1","FIXED_PRICE","USD",192.0,,,192.0,"0","","","Jun-28-24 09:44:16 PDT","Mar-28-26 09:44:16 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226216761097",0717037-6 | CESSNA 172 RG | BAGGAGE DOOR STRUCTURE,,MICELANIOS--0717037-6-2,"1","FIXED_PRICE","USD",182.4,,,182.4,"0","","","Jun-28-24 09:44:32 PDT","Mar-28-26 09:44:32 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226243527825",169-640000-651 | Beechcraft C23 SUNDOWNER | VERTICAL STABILIZER,,N1945L--169-640000-651,"1","FIXED_PRICE","USD",760.0,,,760.0,"0","3","","Jul-14-24 09:28:03 PDT","Mar-14-26 09:28:03 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226243528081",169-640000-603 | Beechcraft C23 SUNDOWNER | RUDDER ASSY W/ LIGHT- ADAPTER,,N1945L--169-640000-603,"1","FIXED_PRICE","USD",1193.2,,,1193.2,"0","","","Jul-14-24 09:28:18 PDT","Mar-14-26 09:28:18 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226243528082",169-620000-661 | Beechcraft C23 SUNDOWNER | STRABILATOR ASSY,,N1945L--169-620000-661,"1","FIXED_PRICE","USD",2351.25,,,2351.25,"0","1","","Jul-14-24 09:28:18 PDT","Mar-14-26 09:28:18 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226243581629",169-130005-1 | Beechcraft C23 SUNDOWNER | AILERON ASSY LH SEE PHOTOS FOR DETAIL,,N1945L--169-130005-1,"1","FIXED_PRICE","USD",483.55,,,483.55,"0","","","Jul-14-24 10:26:02 PDT","Mar-14-26 10:26:02 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226243581682",169-130005-2 | Beechcraft C23 SUNDOWNER | AILERON ASSY RH SEE PHOTOS FOR DETAIL,,N1945L--169-130005-2,"1","FIXED_PRICE","USD",483.55,,,483.55,"0","0","","Jul-14-24 10:26:07 PDT","Mar-14-26 10:26:07 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226245086904",0732000-154 | Cessna 182A 180 | LEFT ELEVATOR ASSY CORE FOR PARTS ONLY-NO RETUNS,,LOTE-001-TEXAS--0732000-154,"1","FIXED_PRICE","USD",429.4,,,429.4,"0","5","0","Jul-15-24 06:49:40 PDT","Mar-15-26 06:49:40 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226245089204","0711001-67 | Cessna 180 | LH DOOR STRUCTURE ASSY 'SEE PHOTOS FOR DETAILS""",,LOTE-001-TEXAS--0711001-67,"1","FIXED_PRICE","USD",536.75,,,536.75,"0","6","0","Jul-15-24 06:51:38 PDT","Mar-15-26 06:51:38 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226245089316",WindshieldCover | Pro-tec-Prop | WINDSHIELD  COVER WITH SET OF CLIPS CAMLOCK,,WINDSHIELDCOVER,"2","FIXED_PRICE","USD",57.0,,,57.0,"0","","","Jul-15-24 06:51:57 PDT","Mar-15-26 06:51:57 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226245895172",35-410070-602 | BEECHCRAFT F35 | BAGGAGE DOOR ASSEMBLY NO KEY INTERIOR MODIFIED,,N120WM--35-410070-602,"1","FIXED_PRICE","USD",161.5,,,161.5,"0","","","Jul-15-24 19:31:13 PDT","Mar-15-26 19:31:13 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226245896188",Windshield & Window Cover | Pro-tec-Prop | Mooney Mark 21 | W  CLIPS CAMLOCK,,WINDSHIELD-&-WINDOW-COVER,"5","FIXED_PRICE","USD",96.9,,,96.9,"0","2","","Jul-15-24 19:31:42 PDT","Mar-15-26 19:31:42 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226245896611",63460-000 | PIPER PA28-140 | STABILATOR  HAS LITTLE CRACK SEE PICS FOR DETAILS,,N1700T--63460-000,"1","FIXED_PRICE","USD",751.45,,,751.45,"0","1","","Jul-15-24 19:31:48 PDT","Mar-15-26 19:31:48 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226245897248",07346001-1 | Cessna 182A 180 | LEFT ELEVATOR ASSY CORE FOR PARTS ONLY-NO RETUNS,,LOTE-001-TEXAS--07346001-1,"1","FIXED_PRICE","USD",429.4,,,429.4,"0","2","0","Jul-15-24 19:32:06 PDT","Mar-15-26 19:32:06 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226248190295",169-420036-619 | Beechcraft C23 SUNDOWNER | LH DOOR ASSY,,N1945L--169-420036-619,"1","FIXED_PRICE","USD",407.55,,,407.55,"0","1","0","Jul-17-24 06:42:12 PDT","Mar-17-26 06:42:12 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226248190632",169-420036-620 | Beechcraft C23 SUNDOWNER | RH DOOR ASSY,,N1945L--169-420036-620,"1","FIXED_PRICE","USD",407.55,,,407.55,"0","1","0","Jul-17-24 06:42:26 PDT","Mar-17-26 06:42:26 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226248716345",169-110000-664 | Beechcraft C23 | WING STRUCTURE ASSY RH SEE PHOTOS FOR DETAILS,,N1945L--169-110000-664,"1","FIXED_PRICE","USD",3358.25,,,3358.25,"0","0","","Jul-17-24 15:26:21 PDT","Mar-17-26 15:26:21 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226248716438",69-160005-43 | Beechcraft C23 SUNDOWNER | FLAP ASSEMBLY LH SEE PHOTOS FOR DETAIL,,N1945L--69-160005-43,"1","FIXED_PRICE","USD",966.15,,,966.15,"0","1","","Jul-17-24 15:26:24 PDT","Mar-17-26 15:26:24 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226254114219",169-910056-195 | Beechcraft C23 SUNDOWNER | UPPER COWLING ASSEMBLY,,N1945L--169-910056-195,"1","FIXED_PRICE","USD",790.4,,,790.4,"0","1","","Jul-21-24 09:01:57 PDT","Mar-21-26 09:01:57 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226265419017",0722182-4 | 1971 C182P | WING LONG RANGE RH HORTON STOOL KIT INCLUDE LH ALSO ,,N9380G--0722182-4,"1","FIXED_PRICE","USD",6226.3,,,6226.3,"0","1","","Jul-28-24 11:05:17 PDT","Mar-28-26 11:05:17 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226265419693",96-110005-610 | BEECHCRAFT 95-55B | RH WING ASSY SEE PHOTOS FOR DETAIL,,N7453N--96-110005-610,"1","FIXED_PRICE","USD",3156.85,,,3156.85,"0","","","Jul-28-24 11:05:30 PDT","Mar-28-26 11:05:30 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226268982238",Piper PA28-140 Fuselage | FUSELAGE W LOGS NO AIRWORTHINESS ONLY FOR PARTS,,N7470R--PIPER-PA28-140-FUSELAGE,"1","FIXED_PRICE","USD",2149.85,,,2149.85,"0","19","","Jul-30-24 15:01:48 PDT","Mar-30-26 15:01:48 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226268982655","96-110005-609 | BEECHCRAFT 95-55B | LH WING ASSY-""SEE PHOTOS FOR DETAIL""",,N7453N--96-110005-609,"1","FIXED_PRICE","USD",3056.15,,,3056.15,"0","0","","Jul-30-24 15:02:03 PDT","Mar-30-26 15:02:03 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226270333840",627070 | Cessna C175 | CONTINENTAL O-200 / O-300 OIL DIP STICK - 10 QT STICK,,N7117M--627070,"1","FIXED_PRICE","USD",54.15,,,54.15,"0","2","","Jul-31-24 09:14:17 PDT","Mar-31-26 09:14:17 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226292393250",2467003-6 | CESSNA C172RG | BUNGEE ASSEMBLY NOSE GEAR,,N4614R--2467003-6,"1","FIXED_PRICE","USD",3323.0,,,3323.0,"0","0","","Aug-13-24 15:23:12 PDT","Mar-13-26 15:23:12 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226306270794",2452016-2 | CESSNA C172RG | COWL FLAP ASSEMBLY RH,,N4614R--2452016-2,"1","FIXED_PRICE","USD",171.95,,,171.95,"0","","","Aug-21-24 06:32:50 PDT","Mar-21-26 06:32:50 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226306270934",2043011-6 | CESSNA C172RG | TORQUE LINK UPPER ASSEMBLY,,N4614R--2043011-6,"1","FIXED_PRICE","USD",494.0,,,494.0,"0","","","Aug-21-24 06:33:02 PDT","Mar-21-26 06:33:02 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226306271018",C669562-0101 | Rochester | CESSNA C172RG | INSTRUMENT CLUSTER FUEL QTY,,N4614R--C669562-0101,"1","FIXED_PRICE","USD",300.2,,,300.2,"0","1","","Aug-21-24 06:33:09 PDT","Mar-21-26 06:33:09 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226306271056",1U262-001-10 | Edo-Air | CESSNA C172RG | DIRECTIONAL GYRO,,N4614R--1U262-001-10,"1","FIXED_PRICE","USD",204.25,,,204.25,"0","","","Aug-21-24 06:33:12 PDT","Mar-21-26 06:33:12 PDT","Indicators","90977","","","Used","","","","","","US","Does Not Apply","",""
"226306271627",C669560-0101 | Rochester | CESSNA C172RG | AMMETER-OIL PRESSURE CLUSTER 21-32V,,N4614R--C669560-0101,"1","FIXED_PRICE","USD",257.45,,,257.45,"0","2","","Aug-21-24 06:33:51 PDT","Mar-21-26 06:33:51 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226306271679",DGR3 | CESSNA C172RG | LAMAR ALTERNATOR CONTROLLER UNIT 28V,,N4614R--DGR3,"1","FIXED_PRICE","USD",150.1,,,150.1,"0","2","","Aug-21-24 06:33:54 PDT","Mar-21-26 06:33:54 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226306272087",2416001-200 | CESSNA C172RG | GEAR ASSEMBLY FUEL SELECTOR,,N4614R--2416001-200,"1","FIXED_PRICE","USD",257.45,,,257.45,"0","","","Aug-21-24 06:34:22 PDT","Mar-21-26 06:34:22 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226306935253",066-3056-01 | Bendix King | CESSNA C172RG | VOR/LOC CONVERTER & G/S INDICATOR,,N4614R--066-3056-01,"1","FIXED_PRICE","USD",741.0,,,741.0,"0","1","","Aug-21-24 15:30:58 PDT","Mar-21-26 15:30:58 PDT","Indicators","90977","","","Used","","","","","","US","Does Not Apply","",""
"226306935271",C669561-0101 | Rochester | CESSNA C172RG | CYLINDER AND OIL TEMPERATURE CLUSTER,,N4614R--C669561-0101,"1","FIXED_PRICE","USD",376.2,,,376.2,"0","0","","Aug-21-24 15:31:00 PDT","Mar-21-26 15:31:00 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226312028579",2413083-2 | CESSNA C172RG | NOSE GEAR DOOR ASSEMBLY RH,,N4614R--2413083-2,"1","FIXED_PRICE","USD",2955.45,,,2955.45,"0","1","","Aug-24-24 08:03:46 PDT","Mar-24-26 08:03:46 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226312028619",2413083-1 | CESSNA C172RG | NOSE GEAR DOOR ASSEMBLY  LH,,N4614R--2413083-1,"1","FIXED_PRICE","USD",2955.45,,,2955.45,"0","1","","Aug-24-24 08:03:49 PDT","Mar-24-26 08:03:49 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226312028647",2452000-2 | CESSNA C172RG | REMOVABLE SIDE COWLING ASSEMBLY RH,,N4614R--2452000-2,"1","FIXED_PRICE","USD",322.05,,,322.05,"0","1","","Aug-24-24 08:03:52 PDT","Mar-24-26 08:03:52 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226312028813",2432000-9 | CESSNA C172RG | ELEVATOR ASSY  LH,,N4614R--2432000-9,"1","FIXED_PRICE","USD",1747.05,,,1747.05,"0","2","","Aug-24-24 08:04:03 PDT","Mar-24-26 08:04:03 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226312028926",2452016-1 | CESSNA C172RG | COWL FLAP ASSEMBLY LH,,N4614R--2452016-1,"1","FIXED_PRICE","USD",171.95,,,171.95,"0","1","","Aug-24-24 08:04:09 PDT","Mar-24-26 08:04:09 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226312029006","43610-1202 | CESSNA C172RG | AMPLIFIER COMPUTER WITH TRAY FOR PARTS,CORE",,N4614R--43610-1202,"1","FIXED_PRICE","USD",68.0,,,68.0,"0","","","Aug-24-24 08:04:13 PDT","Mar-24-26 08:04:13 PDT","Flight Controls","90974","","","Used","","","","","","US","Does Not Apply","",""
"226312029040",2452004-1 / 2452000-3 | CESSNA C172RG | NOSE CAP & UPPER CENTER COWLING ASSEMBLY,,N4614R--2452004-1-/-2452000-3,"1","FIXED_PRICE","USD",751.45,,,751.45,"0","","","Aug-24-24 08:04:15 PDT","Mar-24-26 08:04:15 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226312029073",2452004-2 | CESSNA C172RG | LOWER NOSE CAP ASSY,,N4614R--2452004-2,"1","FIXED_PRICE","USD",214.7,,,214.7,"0","2","","Aug-24-24 08:04:19 PDT","Mar-24-26 08:04:19 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226312029206",2432000-200 | CESSNA C172RG | ELEVATOR ASSEMBLY RH W/ TRIM TAB,,N4614R--2432000-200,"1","FIXED_PRICE","USD",1717.6,,,1717.6,"0","3","","Aug-24-24 08:04:27 PDT","Mar-24-26 08:04:27 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226312029241",0531006-110 | CESSNA C172RG | VERTICAL FIN ASSEMBLY,,N4614R--0531006-110,"1","FIXED_PRICE","USD",751.45,,,751.45,"0","0","","Aug-24-24 08:04:30 PDT","Mar-24-26 08:04:30 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226312040653",066-1062-10 | Bendix King | CESSNA C172RG | KT-76A  WITH TRAY AND MODS VOLTS: 14,,N4614R--066-1062-10,"1","FIXED_PRICE","USD",483.55,,,483.55,"0","1","","Aug-24-24 08:13:41 PDT","Mar-24-26 08:13:41 PDT","Transponders","90980","","","Used","","","","","","US","Does Not Apply","",""
"226315508213",1241662-2 | CESSNA C172RG | PIVOT SHAFT MAIN GEAR LH OR RH,,N4614R--1241662-2-2,"1","FIXED_PRICE","USD",117.8,,,117.8,"0","","","Aug-26-24 06:53:39 PDT","Mar-26-26 06:53:39 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226315508579",2450003-1 | CESSNA C172RG | AFT PROPELLER SPINNER BULKHEAD ASSEMBLY,,N4614R--2450003-1,"1","FIXED_PRICE","USD",966.15,,,966.15,"0","","","Aug-26-24 06:53:44 PDT","Mar-26-26 06:53:44 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226315508722",0517028-1 | CESSNA C172RG | CABIN DOOR PUSHROD LH OR RH,,N4614R--0517028-1-1,"1","FIXED_PRICE","USD",214.7,,,214.7,"0","","","Aug-26-24 06:53:47 PDT","Mar-26-26 06:53:47 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226315510221",2451000-1 | CESSNA C172RG | ENGINE MOUNT ASSEMBLY,,N4614R--2451000-1,"1","FIXED_PRICE","USD",966.15,,,966.15,"0","2","","Aug-26-24 06:54:00 PDT","Mar-26-26 06:54:00 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226315510449","0511280-2,  0511237-2 | CESSNA C172RG | CABIN DOOR UPPER HINGE ASSEMBLY RH",,"N4614R--0511280-2,--0511237-2","1","FIXED_PRICE","USD",236.55,,,236.55,"0","0","","Aug-26-24 06:54:04 PDT","Mar-26-26 06:54:04 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226315511074",2460026-1 | CESSNA C172RG | RUDDER TRIM ASSEMBLY SEE PHOTO FOR PARTS INCLUDE,,N4614R--2460026-1,"1","FIXED_PRICE","USD",322.05,,,322.05,"0","2","","Aug-26-24 06:54:18 PDT","Mar-26-26 06:54:18 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226315511320",0517028-1 | CESSNA C172RG | CABIN DOOR PUSHROD LH OR RH,,N4614R--0517028-1-2,"1","FIXED_PRICE","USD",214.7,,,214.7,"0","","","Aug-26-24 06:54:32 PDT","Mar-26-26 06:54:32 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226315511356",0517012-8 | CESSNA C172RG | CABIN DOOR LATCH ASSEMBLY RH,,N4614R--0517012-8,"1","FIXED_PRICE","USD",439.85,,,439.85,"0","","","Aug-26-24 06:54:35 PDT","Mar-26-26 06:54:35 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226315511390",0517012-7 | CESSNA C172RG | CABIN DOOR LATCH ASSEMBLY LH,,N4614R--0517012-7,"1","FIXED_PRICE","USD",439.85,,,439.85,"0","","","Aug-26-24 06:54:38 PDT","Mar-26-26 06:54:38 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226316162333",0713656-1 | CESSNA C172RG | ELEVATOR TRIM CONTROL WHEEL W RETAINER & INDICATOR,,N4614R--0713656-1,"1","FIXED_PRICE","USD",214.7,,,214.7,"0","1","","Aug-26-24 14:09:07 PDT","Mar-26-26 14:09:07 PDT","Indicators","90977","","","Used","","","","","","US","Does Not Apply","",""
"226321901384","C301002-0312 | CESSNA C172RG | FLAP ACTUATOR & SWITCH BAR ASSEMBLY (7"")",,N4614R--C301002-0312,"1","FIXED_PRICE","USD",364.8,,,364.8,"0","3","0","Aug-29-24 10:32:50 PDT","Mar-29-26 10:32:50 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226321901415",PL-20090 | CESSNA C172RG | PRECISE FLIGHT STANDBY VACUUM REGULATOR,,N4614R--PL-20090,"1","FIXED_PRICE","USD",64.6,,,64.6,"0","0","","Aug-29-24 10:32:52 PDT","Mar-29-26 10:32:52 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226321901486","9863056-8 | CESSNA C172RG | THROTTLE CONTROL CABLE (L: 39-1/4"")",,N4614R--9863056-8,"1","FIXED_PRICE","USD",182.4,,,182.4,"0","0","","Aug-29-24 10:32:54 PDT","Mar-29-26 10:32:54 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226321901489",C668050-1002 | CESSNA C172RG | FUEL LEVEL TRANSMITTER ASSEMBLY LH,,N4614R--C668050-1002,"1","FIXED_PRICE","USD",257.45,,,257.45,"0","1","","Aug-29-24 10:32:54 PDT","Mar-29-26 10:32:54 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226321901530",B-30649 | McCauley | CESSNA C172RG | TORQUE PLATE ASSEMBLY PRICE PER EACH,,N4614R--B-30649,"1","FIXED_PRICE","USD",54.15,,,54.15,"1","4","0","Aug-29-24 10:32:55 PDT","Mar-29-26 10:32:55 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226321908556",9881020-2 | CESSNA C172RG | LANDING GEAR SELECTOR VALVE ASSEMBLY,,N4614R--9881020-2,"1","FIXED_PRICE","USD",1948.45,,,1948.45,"0","3","0","Aug-29-24 10:38:06 PDT","Mar-29-26 10:38:06 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226321908601","9862067-11 | CESSNA C172RG | PROPELLER CONTROL CABLE (L: 57-3/4"")",,N4614R--9862067-11,"1","FIXED_PRICE","USD",129.2,,,129.2,"0","1","","Aug-29-24 10:38:09 PDT","Mar-29-26 10:38:09 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226329074892",2413101-1 | CESSNA C172RG | NOSE GEAR ROD,,N4614R--2413101-1-2,"1","FIXED_PRICE","USD",96.9,,,96.9,"0","","","Sep-02-24 06:34:20 PDT","Apr-02-26 06:34:20 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226329074952",2413089-1 | CESSNA C172RG | NOSE GEAR DOOR ACTUATOR ARM ASSEMBLY,,N4614R--2413089-1,"1","FIXED_PRICE","USD",161.5,,,161.5,"0","","","Sep-02-24 06:34:23 PDT","Apr-02-26 06:34:23 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226329075077","2443006-202,  2443006-201 | CESSNA C172RG | NOSE SHOCK STRUT ASSY",,N4614R--2443006-202-/-2443006-201,"1","FIXED_PRICE","USD",2955.45,,,2955.45,"0","","","Sep-02-24 06:34:28 PDT","Apr-02-26 06:34:28 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226329075120",2443002-1 | CESSNA C172RG | ROD ASSEMBLY LANDING GEAR NOSE,,N4614R--2443002-1,"1","FIXED_PRICE","USD",129.2,,,129.2,"0","","","Sep-02-24 06:34:31 PDT","Apr-02-26 06:34:31 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226329075237",2460033-1 | CESSNA C172RG | CONTROL COLUMN ASSEMBLY,,N4614R--2460033-1,"1","FIXED_PRICE","USD",644.1,,,644.1,"0","0","","Sep-02-24 06:34:37 PDT","Apr-02-26 06:34:37 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226329075441",2443007-1 | CESSNA C172RG | TRUNNION NOSE GEAR ASSEMBLY,,N4614R--2443007-1,"1","FIXED_PRICE","USD",1557.05,,,1557.05,"0","","","Sep-02-24 06:34:45 PDT","Apr-02-26 06:34:45 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226329075474",2452006-21 | CESSNA C172RG | LANDING LIGHT HOUSING ASSEMBLY LH,,N4614R--2452006-21,"1","FIXED_PRICE","USD",139.65,,,139.65,"0","1","","Sep-02-24 06:34:48 PDT","Apr-02-26 06:34:48 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226329075530",0523800-1 | CESSNA C172RG | AILERON ASSEMBLY RH,,N4614R--0523800-1,"1","FIXED_PRICE","USD",858.8,,,858.8,"0","","","Sep-02-24 06:34:52 PDT","Apr-02-26 06:34:52 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226329075570",0523080-8 | CESSNA C172RG | WING STRUCTURE ASSEMBLY RH,,N4614R--0523080-8,"1","FIXED_PRICE","USD",6681.35,,,6681.35,"0","","","Sep-02-24 06:34:55 PDT","Apr-02-26 06:34:55 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226329075776",1280114-2 | CESSNA C172RG | EMERGENCY HAND PUMP ASSEMBLY,,N4614R--1280114-2,"1","FIXED_PRICE","USD",397.1,,,397.1,"0","4","0","Sep-02-24 06:35:08 PDT","Apr-02-26 06:35:08 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226329075780",2413019-1 | CESSNA C172RG | SHOCK PANEL ASSY LH,,N4614R--2413019-1,"1","FIXED_PRICE","USD",96.9,,,96.9,"0","3","","Sep-02-24 06:35:08 PDT","Apr-02-26 06:35:08 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226329075782",0716623-2 | CESSNA C172RG | FUEL SELECTOR VALVE HANDLE ASSEMBLY,,N4614R--0716623-2,"1","FIXED_PRICE","USD",96.9,,,96.9,"0","3","0","Sep-02-24 06:35:08 PDT","Apr-02-26 06:35:08 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226329075853",2413101-1 | CESSNA C172RG | NOSE GEAR ROD,,N4614R--2413101-1-1,"1","FIXED_PRICE","USD",96.9,,,96.9,"0","","","Sep-02-24 06:35:11 PDT","Apr-02-26 06:35:11 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226329075858",1254012-14 | CESSNA C172RG | EXHAUST SHROUD,,N4614R--1254012-14,"1","FIXED_PRICE","USD",322.05,,,322.05,"0","","","Sep-02-24 06:35:11 PDT","Apr-02-26 06:35:11 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
"226329075869","9860054-1 | CESSNA C172RG | FLAP POSITION CONTROL CABLE LENGTH: 147""",,N4614R--9860054-1,"1","FIXED_PRICE","USD",236.55,,,236.55,"0","1","","Sep-02-24 06:35:13 PDT","Apr-02-26 06:35:13 PDT","Parts","26439","","","Used","","","","","","US","Does Not Apply","",""
